_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry,neighbourhood
29261,285,10906428,DON VALLEY MIDDLE SCHOOL,Toronto District School Board,3100 DON MILLS RD,English Public,10906428,3100,Don Mills Rd,3100 Don Mills Rd,M2J 3C3,North York,Toronto,Don Valley Junior High School,43.7895329063,-79.3549665619,POINT (-79.3549665619 43.7895329063),Don Valley Village
29262,286,513470,DONVIEW MIDDLE HEALTH AND WELLNESS ACADEMY,Toronto District School Board,20 EVERMEDE DR,English Public,513470,20,Evermede Dr,20 Evermede Dr,M3A 2S3,North York,Toronto,Donview Middle School,43.764187719700004,-79.3314383069,POINT (-79.3314383069 43.7641877197),Parkwoods-Donalda
29263,287,343751,DONWOOD PARK JUNIOR PUBLIC SCHOOL - HIGHBROOK SITE,Toronto District School Board,39 HIGHBROOK DR,English Public,343751,39,Highbrook Dr,39 Highbrook Dr,M1P 3L2,Scarborough,Toronto,Donwood Park Public School Highbrook Campus,43.7568459336,-79.26285575989999,POINT (-79.26285575989999 43.7568459336),Bendale
29264,288,328292,DONWOOD PARK JUNIOR PUBLIC SCHOOL - MAIN SITE,Toronto District School Board,61 DORCOT AVE,English Public,328292,61,Dorcot Ave,61 Dorcot Ave,M1P 3K5,Scarborough,Toronto,Donwood Park Public School,43.756978312200005,-79.262365115,POINT (-79.26236511499999 43.7569783122),Bendale
29265,289,30114303,DORA EDUCATION CENTRE,,3333 BAYVIEW AVE,Private,30114303,3333,Bayview Ave,3333 Bayview Ave,M2K 1G4,North York,Toronto,,43.7920889772,-79.3927129483,POINT (-79.3927129483 43.7920889772),Bayview Woods-Steeles
29266,290,309262,DORSET PARK PUBLIC SCHOOL,Toronto District School Board,28 BLAISDALE RD,English Public,309262,28,Blaisdale Rd,28 Blaisdale Rd,M1P 1V6,Scarborough,Toronto,Dorset Park Public School,43.750191091400005,-79.2797350588,POINT (-79.2797350588 43.7501910914),Dorset Park
29267,291,6619920,DOVERCOURT JUNIOR PUBLIC SCHOOL,Toronto District School Board,228 BARTLETT AVE,English Public,6619920,228,Bartlett Ave,228 Bartlett Ave,M6H 3G4,former Toronto,Toronto,Dovercourt Public School,43.66673561060001,-79.4357789541,POINT (-79.4357789541 43.66673561060001),Dovercourt-Wallace Emerson-Junction
29268,292,10154479,DOWNSVIEW PUBLIC SCHOOL,Toronto District School Board,2829 KEELE ST,English Public,10154479,2829,Keele St,2829 Keele St,M3M 2G7,North York,Toronto,Downsview Public School,43.7311138437,-79.482435796,POINT (-79.482435796 43.7311138437),Downsview-Roding-CFB
29269,293,525550,DOWNSVIEW SECONDARY SCHOOL,Toronto District School Board,7 HAWKSDALE RD,English Public,525550,7,Hawksdale Rd,7 Hawksdale Rd,M3K 1W3,North York,Toronto,Downsview Secondary School,43.7308678404,-79.47951748930001,POINT (-79.47951748930001 43.7308678404),Downsview-Roding-CFB
29270,294,8351468,DOWNTOWN ALTERNATIVE SCHOOL,Toronto District School Board,85 LOWER JARVIS ST,English Public,8351468,85,Lower Jarvis St,85 Lower Jarvis St,M5E 1R8,former Toronto,Toronto,Downtown Alternative Junior School,43.6477361332,-79.37041565130001,POINT (-79.37041565130001 43.6477361332),Waterfront Communities-The Island
29271,295,11048083,DR MARION HILLIARD SENIOR PUBLIC SCHOOL,Toronto District School Board,280 WASHBURN WAY,English Public,11048083,280,Washburn Way,280 Washburn Way,M1B 2P3,Scarborough,Toronto,Dr Marion Hilliard Senior Public School,43.80368608,-79.2248218323,POINT (-79.22482183229999 43.80368608),Malvern
29272,296,3070250,DR NORMAN BETHUNE COLLEGIATE INSTITUTE,Toronto District School Board,200 FUNDY BAY BLVD,English Public,3070250,200,Fundy Bay Blvd,200 Fundy Bay Blvd,M1W 3G1,Scarborough,Toronto,Overcomers Christian Fellowship Church,43.8121621401,-79.31942840890001,POINT (-79.31942840890001 43.8121621401),Steeles
29273,297,7273971,DREWRY SECONDARY SCHOOL,Toronto District School Board,70 DREWRY AVE,English Public,7273971,70,Drewry Ave,70 Drewry Ave,M2M 1C8,North York,Toronto,Drewry Secondary School,43.7869814733,-79.42121368720001,POINT (-79.42121368720001 43.7869814733),Newtonbrook West
29274,298,509370,DRIFTWOOD PUBLIC SCHOOL,Toronto District School Board,265 DRIFTWOOD AVE,English Public,509370,265,Driftwood Ave,265 Driftwood Ave,M3N 2N6,North York,Toronto,Driftwood Public School,43.7629711864,-79.5150042553,POINT (-79.5150042553 43.7629711864),Black Creek
29275,299,485548,DUBLIN HEIGHTS ELEMENTARY & MIDDLE SCHOOL,Toronto District School Board,100 BAINBRIDGE AVE,English Public,485548,100,Bainbridge Ave,100 Bainbridge Ave,M3H 2K2,North York,Toronto,Dublin Heights Elementary and Ms,43.7491483094,-79.44702474260001,POINT (-79.44702474260001 43.7491483094),Clanton Park
29276,300,578489,DUKE ACADEMY SECONDARY SCHOOL,,4576 YONGE ST,Private,578489,4576,Yonge St,4576 Yonge St,M2N 6N4,North York,Toronto,,43.7561090603,-79.4100958776,POINT (-79.4100958776 43.7561090603),Lansing-Westgate
29277,301,6362823,DUKE OF CONNAUGHT JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,70 WOODFIELD RD,English Public,6362823,70,Woodfield Rd,70 Woodfield Rd,M4L 2W6,former Toronto,Toronto,Duke Of Connaught Ps Jr & Sr.,43.6661955194,-79.3219578467,POINT (-79.3219578467 43.6661955194),Greenwood-Coxwell
29278,302,7576813,DUNDAS JUNIOR PUBLIC SCHOOL,Toronto District School Board,935 DUNDAS ST E,English Public,7576813,935,Dundas St E,935 Dundas St E,M4M 1R4,former Toronto,Toronto,Dundas Junior Public School,43.6620777466,-79.3486863276,POINT (-79.34868632760001 43.6620777466),South Riverdale
29279,303,9963196,DUNLACE PUBLIC SCHOOL,Toronto District School Board,20 DUNLACE DR,English Public,9963196,20,Dunlace Dr,20 Dunlace Dr,M2L 2S1,North York,Toronto,Dunlace Public School,43.762459425,-79.3703573292,POINT (-79.3703573292 43.762459425),St.Andrew-Windfields
29280,304,6624483,EARL BEATTY JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,55 WOODINGTON AVE,English Public,6624483,55,Woodington Ave,55 Woodington Ave,M4C 3J6,former Toronto,Toronto,Earl Beatty Public School,43.6860684584,-79.3213456307,POINT (-79.32134563069999 43.6860684584),Danforth
29281,305,6355066,EARL GREY SENIOR PUBLIC SCHOOL,Toronto District School Board,100 STRATHCONA AVE,English Public,6355066,100,Strathcona Ave,100 Strathcona Ave,M4J 1G8,former Toronto,Toronto,Earl Grey Senior Public School,43.676843882,-79.3405244209,POINT (-79.3405244209 43.676843882),Blake-Jones
29282,306,799259,EARL HAIG PUBLIC SCHOOL,Toronto District School Board,15 EARL HAIG AVE,English Public,799259,15,Earl Haig Ave,15 Earl Haig Ave,M4C 1E2,former Toronto,Toronto,Earl Haig Junior Public School,43.68133145310001,-79.3212504675,POINT (-79.32125046749999 43.68133145310001),Woodbine Corridor
29283,307,3310442,EARL HAIG SECONDARY SCHOOL,Toronto District School Board,100 PRINCESS AVE,English Public,3310442,100,Princess Ave,100 Princess Ave,M2N 3R7,North York,Toronto,Earl Haig Secondary School,43.7696090328,-79.4059659484,POINT (-79.4059659484 43.7696090328),Willowdale East
29284,308,572032,EARLY YEARS EDUCATION SYSTEM,,3000 VICTORIA PARK AVE,Private,572032,3000,Victoria Park Ave,3000 Victoria Park Ave,M2J 4Y2,North York,Toronto,,43.79231817,-79.3320477548,POINT (-79.3320477548 43.79231817),Pleasant View
29285,309,774626,EAST ALTERNATIVE SCHOOL OF TORONTO,Toronto District School Board,21 BOULTBEE AVE,English Public,774626,21,Boultbee Ave,21 Boultbee Ave,M4J 1A7,former Toronto,Toronto,Blake Street Public School,43.671806368999995,-79.3384762501,POINT (-79.3384762501 43.671806369),Blake-Jones
29286,310,7846533,EAST YORK ALTERNATIVE SECONDARY SCHOOL,Toronto District School Board,670 COSBURN AVE,English Public,7846533,670,Cosburn Ave,670 Cosburn Ave,M4C 2V2,East York,Toronto,Alternative High School Programme,43.6949913553,-79.3252956395,POINT (-79.3252956395 43.6949913553),Old East York
29287,311,7794431,EAST YORK COLLEGIATE INSTITUTE,Toronto District School Board,650 COSBURN AVE,English Public,7794431,650,Cosburn Ave,650 Cosburn Ave,M4C 2V2,East York,Toronto,East York Collegiate Institute,43.6949906149,-79.3275764481,POINT (-79.3275764481 43.6949906149),Old East York
29288,312,808480,EASTDALE COLLEGIATE INSTITUTE,Toronto District School Board,701 GERRARD ST E,English Public,808480,701,Gerrard St E,701 Gerrard St E,M4M 1Y4,former Toronto,Toronto,Eastdale Collegiate Institute,43.66592657020001,-79.3488189225,POINT (-79.3488189225 43.66592657020001),South Riverdale
29290,314,1028895,EATONVILLE JUNIOR SCHOOL,Toronto District School Board,15 ROSSBURN DR,English Public,1028895,15,Rossburn Dr,15 Rossburn Dr,M9C 2P7,Etobicoke,Toronto,Eatonville Junior School,43.637840781499996,-79.5666150697,POINT (-79.56661506970001 43.6378407815),Etobicoke West Mall
29291,315,8321585,ECOLE ELEMENTAIRE CHARLES SAURIOL,Conseil scolaire Viamonde,55 PELHAM AVE,French Public,8321585,55,Pelham Ave,55 Pelham Ave,M6N 1A5,former Toronto,Toronto,St. Josaphat Catholic School,43.667673669799996,-79.4553496276,POINT (-79.4553496276 43.6676736698),Weston-Pellam Park
29292,316,992445,ECOLE ELEMENTAIRE FELIX LECLERC,Conseil scolaire Viamonde,50 CELESTINE DR,French Public,992445,50,Celestine Dr,50 Celestine Dr,M9R 3N3,Etobicoke,Toronto,Ecole Elementaire Felix Leclerc,43.689693123000005,-79.5614456342,POINT (-79.5614456342 43.689693123),Willowridge-Martingrove-Richview
29293,317,853146,ECOLE ELEMENTAIRE GABRIELLE ROY,Conseil scolaire Viamonde,14 PEMBROKE ST,French Public,853146,14,Pembroke St,14 Pembroke St,M5A 2N7,former Toronto,Toronto,Ecole Elementaire Gabrielle Roy,43.6565828383,-79.3723195931,POINT (-79.3723195931 43.6565828383),Moss Park
29294,318,496710,ECOLE ELEMENTAIRE JEANNE LAJOIE,Conseil scolaire Viamonde,150 CARNFORTH RD,French Public,496710,150,Carnforth Rd,150 Carnforth Rd,M4A 2K7,North York,Toronto,Ecole Elementaire Jeanne Lajoie,43.734496772600004,-79.3214945674,POINT (-79.32149456739999 43.7344967726),Victoria Village
29295,319,32143,ECOLE ELEMENTAIRE LA MOSAIQUE,Conseil scolaire Viamonde,80 QUEENSDALE AVE,French Public,32143,80,Queensdale Ave,80 Queensdale Ave,M4J 1Y3,East York,Toronto,Ecole elementaire La Mosaique,43.6873304546,-79.3305349885,POINT (-79.33053498850001 43.6873304546),Danforth East York
29296,320,30022744,ECOLE ELEMENTAIRE LAURE RIESE,Conseil scolaire Viamonde,339 ALTON TOWERS CRCL,French Public,30022744,339,Alton Towers Crcl,339 Alton Towers Crcl,M1V 4L3,Scarborough,Toronto,,43.8224626056,-79.2774220664,POINT (-79.27742206640001 43.8224626056),Milliken
29297,321,502996,ECOLE ELEMENTAIRE MATHIEU DA COSTA,Conseil scolaire Viamonde,116 CORNELIUS PKWY,French Public,502996,116,Cornelius Pkwy,116 Cornelius Pkwy,M6L 2K5,North York,Toronto,Ecole Elementaire Mathieu Da Costa,43.717827926700004,-79.4755347034,POINT (-79.4755347034 43.7178279267),Maple Leaf
29298,322,1001929,ECOLE ELEMENTAIRE MICHELINE-SAINT-CYR,Conseil scolaire Viamonde,85 41ST ST,French Public,1001929,85,Forty First St,85 Forty First St,M8W 3P1,Etobicoke,Toronto,Ecole Elementaire Micheline-Saint-Cyr,43.59021886479999,-79.543780992,POINT (-79.54378099199999 43.59021886479999),Long Branch
29299,323,13315640,ECOLE ELEMENTAIRE PAUL DEMERS,Conseil scolaire Viamonde,100 RAVEL RD,French Public,13315640,100,Ravel Rd,100 Ravel Rd,M2H 1S9,North York,Toronto,Oxford Academy,43.7919518365,-79.3673403857,POINT (-79.3673403857 43.7919518365),Hillcrest Village
29300,324,7576034,ECOLE ELEMENTAIRE PIERRE ELLIOTT TRUDEAU,Conseil scolaire Viamonde,65 GRACE ST,French Public,7576034,65,Grace St,65 Grace St,M6J 2S4,former Toronto,Toronto,Ecole Elementaire Pierre Elliott Trudeau,43.651991038999995,-79.41409748550001,POINT (-79.41409748550001 43.65199103899999),Trinity-Bellwoods
29301,325,486093,ECOLE SECONDAIRE ETIENNE BRULE,Conseil scolaire Viamonde,300 BANBURY RD,French Public,486093,300,Banbury Rd,300 Banbury Rd,M2L 2V3,North York,Toronto,Ecole Secondaire Etienne Brule,43.752212243900004,-79.37159325409999,POINT (-79.37159325409999 43.7522122439),St.Andrew-Windfields
29302,326,8791751,ECOLE SECONDAIRE TORONTO OUEST,Conseil scolaire Viamonde,330 LANSDOWNE AVE,French Public,8791751,330,Lansdowne Ave,330 Lansdowne Ave,M6H 3Y1,former Toronto,Toronto,Saint Frere Andre,43.652383630299994,-79.4412354247,POINT (-79.4412354247 43.65238363029999),Dufferin Grove
29303,327,308915,EDGEWOOD PUBLIC SCHOOL,Toronto District School Board,230 BIRKDALE RD,English Public,308915,230,Birkdale Rd,230 Birkdale Rd,M1P 3S4,Scarborough,Toronto,Edgewood Public School,43.766305457600005,-79.2658120339,POINT (-79.2658120339 43.76630545760001),Bendale
29304,328,800621,EGLINTON JUNIOR PUBLIC SCHOOL,Toronto District School Board,223 EGLINTON AVE E,English Public,800621,223,Eglinton Ave E,223 Eglinton Ave E,M4P 1L1,former Toronto,Toronto,Eglinton Junior Public School,43.707903746499994,-79.39084683029999,POINT (-79.39084683029999 43.70790374649999),Mount Pleasant West
29305,329,14199314,EGLINTON LINC AND ESL CENTRE,Toronto Catholic District School Board,90 EGLINTON AVE E,English Separate,14199314,90,Eglinton Ave E,90 Eglinton Ave E,M4P 2Y3,former Toronto,Toronto,,43.7076209684,-79.3958997215,POINT (-79.3958997215 43.7076209684),Mount Pleasant West
29306,330,20141250,EITZ CHAIM HEBREW BOYS,,475 PATRICIA AVE,Private,20141250,475,Patricia Ave,475 Patricia Ave,M2R 2N1,North York,Toronto,Eitz Chaim Day School,43.783810518500005,-79.4444041192,POINT (-79.4444041192 43.7838105185),Newtonbrook West
29307,331,10071229,ELIA MIDDLE SCHOOL,Toronto District School Board,215 SENTINEL RD,English Public,10071229,215,Sentinel Rd,215 Sentinel Rd,M3J 1T7,North York,Toronto,Elia Middle School,43.753799317600006,-79.4984583081,POINT (-79.4984583081 43.75379931760001),York University Heights
29308,332,13503328,ELITE ACADEMIC SCHOOL,,201 CONSUMERS RD,Private,13503328,201,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,,43.7721013757,-79.3322488675,POINT (-79.3322488675 43.7721013757),Henry Farm
29309,333,11484418,ELITE ACADEMY,,100 TEMPO AVE,Private,11484418,100,Tempo Ave,100 Tempo Ave,M2H 2N8,North York,Toronto,,43.806236362700005,-79.3407937524,POINT (-79.3407937524 43.80623636270001),Hillcrest Village
29310,334,9066025,ELITE HIGH SCHOOL,,4750 YONGE ST,Private,9066025,4750,Yonge St,4750 Yonge St,M2N 0J6,North York,Toronto,,43.760473756,-79.4110283871,POINT (-79.4110283871 43.760473756),Lansing-Westgate
29311,335,390308,ELIZABETH SIMCOE JUNIOR PUBLIC SCHOOL,Toronto District School Board,166 SYLVAN AVE,English Public,390308,166,Sylvan Ave,166 Sylvan Ave,M1E 1A3,Scarborough,Toronto,Elizabeth Simcoe Junior Public School,43.738151961599996,-79.2060348701,POINT (-79.2060348701 43.7381519616),Guildwood
29312,336,4504013,ELKHORN PUBLIC SCHOOL,Toronto District School Board,10 ELKHORN DR,English Public,4504013,10,Elkhorn Dr,10 Elkhorn Dr,M2K 1J3,North York,Toronto,Elkhorn Public School,43.771215393,-79.38006243560001,POINT (-79.38006243560001 43.771215393),Bayview Village
29313,337,6387831,ELLESMERE MONTESSORI,,37 MARCHINGTON CRCL,Private,6387831,37,Marchington Crcl,37 Marchington Crcl,M1R 3M6,Scarborough,Toronto,West Ellesmere United Church,43.758596874700004,-79.30743213859999,POINT (-79.30743213859999 43.7585968747),Wexford/Maryvale
29314,338,4312082,ELLESMERE STATTON PUBLIC SCHOOL,Toronto District School Board,739 ELLESMERE RD,English Public,4312082,739,Ellesmere Rd,739 Ellesmere Rd,M1P 2W1,Scarborough,Toronto,Ellesmere-Statton Public School,43.763623612399996,-79.2875719983,POINT (-79.2875719983 43.7636236124),Dorset Park
29315,339,3614123,ELLINGTON MONTESSORI,,40 COWDRAY CRT,Private,3614123,40,Cowdray Crt,40 Cowdray Crt,M1S 1A1,Scarborough,Toronto,,43.780270427,-79.2843535492,POINT (-79.28435354920001 43.780270427),Agincourt South-Malvern West
29316,340,8128665,ELMBANK JUNIOR MIDDLE ACADEMY,Toronto District School Board,10 PITTSBORO DR,English Public,8128665,10,Pittsboro Dr,10 Pittsboro Dr,M9V 3R4,Etobicoke,Toronto,Elmbank Junior Middle Academy,43.7365019019,-79.5900470677,POINT (-79.5900470677 43.7365019019),Mount Olive-Silverstone-Jamestown
29317,341,10010732,ELMLEA JUNIOR SCHOOL,Toronto District School Board,50 HADRIAN DR,English Public,10010732,50,Hadrian Dr,50 Hadrian Dr,M9W 1V4,Etobicoke,Toronto,Elmlea Public School,43.7159386194,-79.5498701971,POINT (-79.54987019710001 43.7159386194),Elms-Old Rexdale
29318,342,9135240,ELPIS COLLEGE TORONTO,,18 GREENFIELD AVE,Private,9135240,18,Greenfield Ave,18 Greenfield Ave,M2N 3C8,North York,Toronto,,43.76360499689999,-79.4107729639,POINT (-79.4107729639 43.76360499689999),Willowdale East
29319,343,574355,EMERY COLLEGIATE INSTITUTE,Toronto District School Board,3395 WESTON RD,English Public,574355,3395,Weston Rd,3395 Weston Rd,M9M 2V9,North York,Toronto,Emery Collegiate Institute,43.7487227091,-79.5395569846,POINT (-79.5395569846 43.7487227091),Humbermede
29320,344,574355,EMERY EDVANCE ADULT LEARNING CENTRE,Toronto District School Board,3395 WESTON RD,English Public,574355,3395,Weston Rd,3395 Weston Rd,M9M 2V9,North York,Toronto,Emery Collegiate Institute,43.7487227091,-79.5395569846,POINT (-79.5395569846 43.7487227091),Humbermede
29321,345,349131,EMILY CARR PUBLIC SCHOOL,Toronto District School Board,90 JOHN TABOR TRL,English Public,349131,90,John Tabor Trl,90 John Tabor Trl,M1B 2V2,Scarborough,Toronto,Emily Carr Public School,43.8050223865,-79.2069358552,POINT (-79.2069358552 43.8050223865),Malvern
29322,346,9638341,ENQUIRING MINDS MONTESSORI CASA SCHOOL,,24 PROGRESS AVE,Private,9638341,24,Progress Ave,24 Progress Ave,M1P 2Y4,Scarborough,Toronto,,43.7704172494,-79.28016116239999,POINT (-79.28016116239999 43.7704172494),Dorset Park
29323,347,373586,EPIPHANY OF OUR LORD CATHOLIC ACADEMY,Toronto Catholic District School Board,3150 PHARMACY AVE,English Separate,373586,3150,Pharmacy Ave,3150 Pharmacy Ave,M1W 3J5,Scarborough,Toronto,Epiphany of Our Lord Catholic Academy,43.7989580963,-79.328940246,POINT (-79.328940246 43.7989580963),L'Amoreaux
29324,348,820061,EQUINOX HOLISTIC ALTERNATIVE SCHOOL,Toronto District School Board,151 HIAWATHA RD,English Public,820061,151,Hiawatha Rd,151 Hiawatha Rd,M4L 2Y1,former Toronto,Toronto,Roden Junior Public School,43.6738732739,-79.3230764862,POINT (-79.32307648619999 43.6738732739),Greenwood-Coxwell
29325,349,498502,ERNEST PUBLIC SCHOOL,Toronto District School Board,150 CHEROKEE BLVD,English Public,498502,150,Cherokee Blvd,150 Cherokee Blvd,M2J 4A4,North York,Toronto,Ernest Public School,43.7914154651,-79.3373825688,POINT (-79.3373825688 43.7914154651),Pleasant View
29326,350,6316533,ERUDITE ELEMENTARY SCHOOL,,2323 BLOOR ST W,Private,6316533,2323,Bloor St W,2323 Bloor St W,M6S 4W1,former Toronto,Toronto,,43.650008130100005,-79.4799888562,POINT (-79.47998885619999 43.65000813010001),High Park-Swansea
29327,351,30024677,ESSEX JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,50 ESSEX ST,English Public,30024677,50,Essex St,50 Essex St,M6G 1T3,former Toronto,Toronto,Essex Junior and Senior School Public School,43.6682357494,-79.4223654835,POINT (-79.4223654835 43.6682357494),Dovercourt-Wallace Emerson-Junction
29328,352,7940034,ETIENNE BRULE JUNIOR SCHOOL,Toronto District School Board,50 CLOVERHILL RD,English Public,7940034,50,Cloverhill Rd,50 Cloverhill Rd,M8Y 1T3,Etobicoke,Toronto,Etienne Brule Junior Public School,43.6356187407,-79.4896844559,POINT (-79.4896844559 43.6356187407),Stonegate-Queensway
29329,353,10756789,ETOBICOKE COLLEGIATE INSTITUTE,Toronto District School Board,86 MONTGOMERY RD,English Public,10756789,86,Montgomery Rd,86 Montgomery Rd,M9A 3N5,Etobicoke,Toronto,Etobicoke Collegiate Institute,43.6500842008,-79.5222962139,POINT (-79.52229621390001 43.6500842008),Kingsway South
29330,354,10142862,ETOBICOKE SCHOOL OF THE ARTS,Toronto District School Board,675 ROYAL YORK RD,English Public,10142862,675,Royal York Rd,675 Royal York Rd,M8Y 2T1,Etobicoke,Toronto,Etobicoke School Of The Arts,43.630732205,-79.504148517,POINT (-79.504148517 43.630732205),Stonegate-Queensway
